Unnamed: 0,type,review,label,file
33138,train,"One of the worst movies I've ever seen with Robert De Niro, The Fan is a pointless clich̩ of an exercise in slasher flicks. It tries to spin or twist the genre with preposterous plot lines of a a crazed fan turned psychotic - the movie meanders into nothing. (spoiler) We're to believe that a knife-wielding idiot has access to and murders a baseball player in a lavish hotel with no witness, security, or cameras? The movie is nonsense trying to tug at our heart-strings through the hoopla of baseball ending up mockingly unsophisticated and gimmicky. Not sure what all the actors were thinking when they got onboard this razzie. This is as big a dud as they come. Stay far away if you prefer thought in your movies",neg,6075_2.txt
43932,train,"I always tell people that ""Enchanted April"" is an adult movie with no cussing, no sex, and no violence. One might think of it as ""the ultimate chick flick"", but I bet there are one or two enlightened men out there who love it too. Don't invite the kids, though. This movie is very low-key.<br /><br />Seeing ""Enchanted April"" is a very healing experience. The sound track and gorgeous scenery, along with the ladies' gentle manners, bring to mind the peace and beauty of a pre-Raphaelite painting.<br /><br />Lest anyone think yours truly only watches one kind of movie, I will paraphrase a line I heard once on ""Saturday Night Live"" and say that my two favorite movies are ""The Deer Hunter"" and ""Enchanted April"".",pos,453_10.txt
79697,train,"Why this film won the Cannes Award is not surprising, all political. French cinema is stale and dead. In tune with the Year of China in France, forced globalization makes them pick a Hong Kong legend to revive their cinema.<br /><br />But the film is a piece of nightmare. The script is bad, the scenery is bland. The editing is so slow it seems to be edited by my 93 year old grandma. The continuity is sketchy and the f-stops were not even measured right for some scenes.<br /><br />The only wonderful moments were when Maggie Cheung onto screen. The screen began to light up, be filled with presence even without speech dialogue or anything. It shows that perhaps Olivier Assayas was in love or at least infatuated with this Asian star.<br /><br />But a film, like a marriage, needs continuity, it needs communication. The level of communication in this film is low and there is no character progress. The great part of the film is when Maggie works in a Chinese restaurant and quits and she speaks something spontaneous in Cantonese, which was very authentic. And the scene where she looked for her son was heart-breaking in its sensitivity as a lost mother.<br /><br />But the editing, soundtrack and in general the film making techniques just sucked so so baaaad....feels like a home movie..",unsup,36729_0.txt
43346,train,"After the SuperFriends and Scooby Doo left the Saturday morning airwaves in the fall of 1986, I pretty much stopped watching Saturday morning cartoons at that point since those were the only two that kept me tuning in. And since neither the Real Ghostbusters nor the Flintstone Kids seemed very promising to me, I ""retired"" and started sleeping in on Saturday mornings. I only returned to Saturday morning TV in 1988 for that one year only for one and only one animated show. <br /><br />A new animated show of Superman was something I was not going to pass up. I was 17 and in high school at the time, but so what! I loved this show. From what I can recall, this series was a gift to fans I suppose in celebration of Superman's 50th birthday that particular year. It had the theme music and the music style reminiscent of John Williams movie score from the Richard Donner/Christopher Reeve Superman movies. I honestly felt that the animation style Ruby Spears did was reminiscent of the Super Powers Team: Galactic Guardians series by Hanna Barbera a few years before. Sadly, Danny Dark was not back as Superman, but I felt Beau Weaver did a very impressive job as the voice of Superman and his Clark Kent was nerdy like the Chris Reeve version. After hearing him as Reed Richards/Mr. Fantastic on the 90's Fantastic Four, I could still see this version of Superman in my mind. Ginny McSwain as Lois Lane. LOL! What a rhyme. She was a voice director for Hanna Barbera and Ruby Spears and I guess she took it upon herself to do Lois. Memories of the SuperFriends lingered in this series when it came to the voice over cast. Jimmy Olsen is Mark Taylor, who on the SuperFriends was formerly Firestorm. Perry White is none other than former Batman TV writer Stanley Ralph Ross, who on SuperFriends was Gorilla Grodd and Brainiac in the Super Powers shows. And Lex Luthor, now a wise cracking billionaire tycoon is none other than SuperFriends voice alum, Michael Bell, whom I know best as Zan and the Riddler as well as many other characters on many other series. <br /><br />I felt this series was a combination of the movie Superman along with the post crisis John Byrne re envision of Superman, with Lex Luthor as a billionaire tycoon, Jonathan and Martha Kent being alive to see Clark as Superman. The Bruce Timm series and Lois and Clark would also do this. Unfortunately, we never saw Brainiac, Bizarro, Toyman, Metallo, or Darkseid. Other than Luthor, we saw only the Prankster and we did see General Zod. I especially enjoyed that one episode with Wonder Woman, who was voiced over by BJ Ward who played her on the Super Powers Team as well. <br /><br />The episodes were smashing and I also enjoyed Clark's growing and development stories from infancy to childhood to adolescence to an adult moving to Metropolis in the short little segment, Superman's Family Album. <br /><br />The only two things I didn't like. It only lasted one season. And after Wonder Woman's guest spot, I was hoping Batman would turn up voiced over by Adam West (Still thinking about the Super Powers Team episodes I guess). I also hoped for it because on the Prankster episode, the Metropolis baseball team was pitted against the Gotham Goliaths. <br /><br />Every popular Super Hero has one cartoon series that is ultra rare. For SpiderMan, I feel it's the 1981 solo series that aired the same time as Amazing Friends. For the Incredible Hulk, it's the 1982 cartoon. For the Fantastic Four, it's the 1978 series with HERBIE the Robot. For Batman, it's the New Adventures of Batman 1977 by Filmation featuring BatMite. But for Superman, the rarest series is this one. <br /><br />Superman books and documentaries never cover or mention it. This is another series that WB should consider for DVD release. All in all, this 1988 version of Superman is well....Super!!",pos,4011_8.txt
5259,test,"One of the worse surfing movies I've ever seen. This movie is so bad I don't know where to begin-- Okay, let's start with the premise - some dude from the mainland who barely knows how to surf travels to Hawaii and enters a big wave contest which he more or less expects to win. A good analogy for those who don't surf would be a that of a grossly overweight chain smoker slapping on a pairs of running shoes and entering the LA Marathon with expectations of winning. No way! And, the contest is held on The North Shore which conjures up images of 15+ foot waves, but contest day the waves are maybe 6 foot. The acting? What acting? If you must see this woof see it on TV, don't waste your money renting it. If you want to see a pretty good surfing movie - granted it is flawed, but that's another story - rent Big Wednesday.",neg,3484_1.txt
35899,train,"What a time we live in when someone like this Joe Swan-whatever the hell is considered a good filmmaker...or even a filmmaker at all! Where are the new crop of filmmakers with brains AND talent??? We need them bad, and to hell with mumblecore!<br /><br />This movie is about nothing, just as the characters in the film stand for nothing. It's this horrible, so-called Gen Y, that is full of bored idiots, some of which declare themselves filmmakers with out bothering to learn anything about the craft before shooting. Well, Orson Welles was a filmmaker. John Huston was a filmmaker. Fellini was a filmmaker. Dreyer was a filmmaker, etc. Current films like these show just how stupid young, so-called ""filmmakers"" can be when they believe going out with no script, no direction, no thought, no legit ""camerawork"" (everything shot horribly on DV), no craft of editing, no nothing, stands for ""rebellious"" or ""advanced"" film-making. Nope, it's called ignorance and laziness or just pure masturbation of cinema (and there actually is an in-your-face ""jack-off shot,"" so be ready). <br /><br />Look at the early films of any accomplished ""indie"" filmmaker: Linklatter, Morris, Allen, Lynch, Hartley, Jarmusch, Jost, Lee, or Herzog...none made anything as tedious and aimless as this, yet Swan-whatever the hell, is still going to SXSW every year and hailed as some kind of gutsy, new talent. It's crap! I can't imagine anyone liking this, and everything else this so-called filmmaker has done (all seen by me) is just as bad (the newer stuff clearly made to appeal to a more mainstream audience, one of the sitcom calling). Steer clear, unless you're a friend or family member of those involved...on second thought, if you're a family member or friend you'd probably be embarrassed to see a family member or friend in such compromising situations...<br /><br />Utter garbage. This isn't art. This is the ultimate opposite of it.",neg,8560_1.txt
76539,train,"Adam Ant rocked. He always does. Sharon Stone played Sharon Stone (I forgive her for her poor acting, the part was *horridly* written. She deserved better.) Jonathan Banks was fairly good as the evil Iceman (who comes up with these names??), but with better writing he would have been far more impressive. Bad writing sums this film up. And Brad Davis' flat acting and monotonous character didn't help the matter much. There were some really amusing scenes (including the battle with the drinks machine, and the bad fish episode;), and some really fun artillery. And of course, the red-blooded male in me enjoyed seeing the lovely Sharon Stone baring all in her pre-gravity days. But it wasn't enough to save this second-rate CHiPs wannabe. 4/10.",unsup,33887_0.txt
14416,test,"I'm a fan of B grade 80s films in which the hero is a bit of a bad guy, a strong male, who finds love - and this film delivers!<br /><br />Towards the finish you do not know how Sharky will not be killed (and doesn't he take a beating! Realistically portrayed I believe). However he does and it's not via some overdone 'Die Hard' stunt. The 'past it' team he works with comes together, hence the title. His team are all characters - people on the sideline at work because they don't quite conform. These portrayals are funny and sympathetic - they have a real feeling to them. They're up against an iceman of an assassin, with a good team of his own. The result is a great film noir.",pos,11725_10.txt
48083,train,"Now this is what I'm talking about. Finally, a low-budget horror outing that uses its limitations to its advantage. WENDIGO, while occasionally flawed, is a triumph of the imagination. Granted, it leans heavy on EVIL DEAD style camera moves for its moodiness, but it's still a damn sight better than 99% of direct to video dross.<br /><br />The story is pretty simple: a family takes a vacation at a remote cabin and are menaced by one particularly unhinged hunter. But director Larry Fessenden really knows how to build suspense and add layers of unsettling creepiness through the use of the mythical Wendigo. Is it real? Is it all in the boy's imagination? Is it an externalization of the child's emotional state? <br /><br />Some have quibbled that the film is unsatisfying because it's left to you to decide. Don't be put off by such petty nonsense. A film that makes you think is not one to avoid. It's one to rejoice in.",pos,8276_10.txt
99324,train,"The 1945 Val Lewton ISLE OF THE DEAD is, regrettably, aptly titled: the film itself is a dead, awkward thing and largely devoid of the style that made such Lewton films as CAT PEOPLE, I WALKED WITH A ZOMBIE, and THE BODY SNATCHER so memorable.<br /><br />The story concerns a 19th century Greek military commander (Karloff) who visits his wife's grave, located on an island described as a cemetery. But plague breaks out--and in order to prevent its spread the commander quarantines the island. Even as various residents fall ill and die, others attribute the deaths to a Greek-style vampire; to further complicate the story a premature burial leaves the prematurely buried considerably annoyed, to say the least.<br /><br />The basic problem here is the script, credited to Josef Mishel and Ardel Wray: the dialogue is incredibly awkward and the overall story is at best vague, at worst incomprehensible. Karloff, having just given the performance of his career in the earlier THE BODY SNATCHER, now gives what may be his weakest performance of the 1940s with this film--and frankly he looks incredibly ridiculous with curly hair. But Karloff is not alone: the entire cast is truly at sea, their performances clashing at every possible stylistic level, and director Mark Robson is unable to chart any direction that might give these issues any interest.<br /><br />Lewton was greatly admired for his skill in turning low budgets into memorable horror films with unexpected poet flourishes; he was, without doubt, one of the few genius producers of the 20th century. But ISLE OF THE DEAD does him no credit. Although it will be a must-see for Lewton and Karloff fans, they will be tremendously disappointed--and all others are warned off.<br /><br />Gary F. Taylor, aka GFT, Amazon Reviewer",unsup,9393_0.txt
10548,test,"Oh what the heck, I'll reveal the secret: this movie stinks!<br /><br />Yeah there are some nifty dinosaur effects that, for their time, were probably really exciting to watch. Now they don't cut it, but they're not terrible. They're just good enough to tolerate without being able to laugh at it. So they just sit there, and i sit watching this, not laughing, not excited, just, well, bored. It stinks!<br /><br />If I can exercise my Jay Sherman for a moment, the film really does. The box promises cowboys versus dinosaurs, and in very generic sense it delivers. Guys dressed like cowboys fight a couple of big dinosaurs. But really these guys are a bunch of sissies, and the hero is a loser (more on this later) and the dinosaurs are hardly intimidating. The plot is a yawner, and there isn't much technically wrong with it that's there to laugh at. It's all just gray and bland.<br /><br />After some dreadful night cinematography (Filmed in one and a half colors I called it), we get the plot which involves some people, doing stuff. That was what I caught. Oh and they are at the turn of the century in Mexico, so they at least dress like cowboys even if they don't act like it.<br /><br />So a bunch of these people, who I think were human, they go in the desert, and they stumble on these dinosaurs (after they find a miniature horse...I don't know, let's just move on). Then the movie degrades into a really pathetic King Kong ripoff in the final act. At that point I had lost the will to even keep my eyes at television level, and I drifted in and out of consciousness.<br /><br />The ""hero"" is played by the guy from Beneath the Planet of the Apes who essentially played Charlton Heston's part when Heston decided he didn't want to be in the sequel. He was picked cause, shock o' shocks, he looks exactly like Heston. That's about all he has going for him. I was really upset when he was the hero of the film cause all he does is glower, snear, bag the chick in the film (Who's named T.J...unfortunately she's not a prostitute or finally the origin of the name would have been revealed). Meanwhile his friend kills all the dinosaurs, saves the day numerous times, and what does he get for it? Not recognition, no nothing! And he dies, sacrificing himself for his friends! They don't even wait up for him while they escape!<br /><br />Boring, long, slowly paced, with little to enjoy until the film decides to carbon copy King Kong's script onto it's own, it's best to avoid this film unless you enjoy pain on the scale of dropping an anvil on your eyeball.",neg,8244_3.txt
17381,test,"Perry Mason: The Case of the Fatal Fashion finds Perry and Della Street in New York getting an award from the American Bar Association. An undefeated trial record ought to get some recognition I would think. Anyway a friend of Della's, fashion editor Diana Muldaur gets herself arrested for the murder of a rival, Valerie Harper and in fact Raymond Burr and Barbara Hale witness a confrontation between the two at a posh eatery.<br /><br />These two rivals have a thing going that makes Hedda and Louella look like school girls. Of course Harper has a number of other people who loved her equally as much.<br /><br />The same perpetrator also ran down a fashion designer who could have exposed the individual. This throws Perry with his trusty investigative lawyer, William Moses in an alliance with some mobsters. Seems that the designer was a cousin of a mob boss who wants also to mete out some justice in their usual manner. <br /><br />One thing I could not get is when Moses and mobster Robert Clohessy track down the perpetrator I cannot believe that the police were also not vigorously pursuing the case. Of course Clohessy has some access to sources that the cops just don't have.<br /><br />But the best part of this particular Mason entry is Scott Baio as the young rather full of himself Assistant District Attorney introducing himself to Raymond Burr saying how he studied all of his cases and looked forward to beating him. Foolish Boy.<br /><br />In fact my favorite scene is Burr and Baio at a sidebar with the judge. Baio was wanting to reopen his case and add a witness and came ready and prepared with precedents. Burr catches him off guard and says he has no objection to the new witness and then proceeds to demolish the witness on cross examination. Absolutely priceless.<br /><br />Scott Baio is the best thing in this particular Perry Mason movie and it should be seen for him alone if nothing else.",pos,3143_7.txt
82437,train,"I've voted a one, but i can't decide if it's supposed to be a serious film. If it is, my vote stands. If, however, it's an insidious and subtle parody of recent disaster films it might be a triumph... i doubt it, though.<br /><br />I can't even remember half of the gaping plot holes and moments where anyone with a science education above infant level would scoff at, but the one thing that does stand out for me was the remaining two protagonists bodging up a perpetual motion machine to rescue themselves.<br /><br />Ummm... surely a film about the socio-political consequences of such an action would be far more interesting. But, nope, we get some piece of cobblers about the centre of the earth stopping spinning.<br /><br />Worse than ""Armageddon"", probably worse than ""ID4"".",unsup,39195_0.txt
72714,train,"Okay, it's not exactly Gone with the WInd or a great comedy, but this is a very cute movie. In fact, it's so sweet and innocent that it's a sort of live action cartoon that would be great for children. (There is one instance where the squirrel is said to be ""dead"" but he opens his eyes so quickly that I don't think children would be upset.<br /><br />One of the downsides I was going to say was that it wasn't in color, but I see that there is a colorized version. I would definitely recommend seeing that one over the black and white version I saw on TCM because as I say there is a real fairy tale feeling to the story and the color will add to that, especially if seen for Christmas. It even gives a good morality lesson about prayer and using it as a gimmick, but is not overly preachy about it. <br /><br />I had to laugh out loud when they said the animation was so ""realistic."" To our eyes today it looks (much like March of the Wooden Soldiers) as if the animation was done in a 3rd grade video class, but that is part of the charm of the movie and I think you will find yourself laughing at it as I did, from the charm and not out of cynicism.<br /><br />But of course the main attraction is Jimmy Durante in an endearing role in which he gets to crack jokes, sing sweet songs and just be his lovable self. This film will allow a whole new generation to fall in love with him.<br /><br />So definitely sit down and watch this movie, especially for the holidays, with the kids. It's a sweet, sentimental and silly story about a ""saintly"" squirrel. But if you don't watch it you'd be...ummm...nuts! :)",unsup,30443_0.txt
81939,train,"and by ever I mean of the last 10-12 years. this movie makes jack frost look good. Believe the nay sayers. but then, if you actually are browsing these reviews to consider this movie, you probably have some semblance of what makes a good movie.<br /><br />Don't rent it- you will be compelled to demand another free rental in lieu of the time & $$$ you wasted. just don't watch it. ok it says I gotta write more. ON that skull thing at the beginning: I can make better computer animations with MS paint. Go evesdrop on a random neighbor's conversation- it will provide more interesting dialouge than is in this movie.<br /><br />This movie has the fake-est southern accent I have ever had the sheer chalkboard-against-fingernails repulsion to experience. The villians in the 2nd story I could have beat up in my sleep. those 3 were about as evil as marshmellow peeps.",unsup,38747_0.txt
42373,train,"A strangely enjoyable effort, combining an appropriately far-fetched plot involving Adam and Burt and flashbacks to the original TV series. Most of the flashback scenes were lifted directly from Burt Ward's book ""Boy Wonder: My Life in Tights"" and I imagine his book was the inspiration for making this movie. Like the book, it left fans of the original series hungering for more.<br /><br /> If you missed this broadcast, it is definitely worth the effort to borrow a tape from a friend who may have recorded it. I'm making a copy for my kids right now.",pos,3136_8.txt
3101,test,"Alfred Hitchcock invented any kind of thriller you could think of:he set the standards so high that any director who makes a suspense movie will be fatally compared to him.<br /><br />The main subject of this Bullock vehicle ,all the ideas,almost everything was already in Hitchcock's classic "" Rope"":the two students who commit a gratuitous crime, Nietsche's philosophy,and the clues that the boys disseminate ,the Master was the first to transfer them to the screen.And with an eighty-minute movie which was a technical riveting tour de force.<br /><br />""Murder by numbers "" does not take place in a single room,like ""the rope"" ,mind you.And ,what a supreme originality,it pits two cops against the evil youngsters;and ,you would never guess it,these two cops are very different:actually,Bullock plays the part of woman living like a man ,and her partner (Chaplin) is as shy as a clueless girlie.The two boys' performances are not really mind-boggling ,not as good ,as ,say ,that of Edward Norton in ""primal fear"" .<br /><br />Well,you know ,"" Rope"" was so good ....",neg,1541_2.txt
42172,train,"There are very few performers today who can keep me captivated throughout an entire film just by their presence. One of those few is Judy Davis, who has built a successful career out of creating characters that are headstrong in attitude but very vulnerable at heart. She takes roles that most other performers would treat melodramatically and adds a fiery, deeply emotional intensity that pulls attention away from everything else on the screen.<br /><br />Her skills are well displayed in ""High Tide,"" a film that matches her up a second time with director Gillian Armstrong, who gave Davis her first major success with ""My Brilliant Career."" In that film, Davis played a young woman who was determined to make it in the world, despite the suffocation she felt from her community and upbringing. In ""High Tide,"" however, Davis' character, Lillie, is roughly the opposite: she gave up on any hope for her future when she was young, and, after giving birth to a child, runs from her responsibilities and takes up a life without direction or meaning. When she finally meets up with her daughter years later, the thought of taking care of her child is petrifying; she knows this is her chance to atone for her failures, but how can she be honest with her daughter and still gain her respect?<br /><br />Gillian Armstrong's films usually relate stories about characters who desperately want to communicate with each other, but face obstacles set up by their own personal habits and addictions. ""Oscar and Lucinda,"" for instance, was about a man and a woman who desperately needed each other's love but were always blindsided by their craving for chance, represented by their gambling addictions. Here, we are immersed in the world of a family torn apart by the mother's inability to commit to a settled life and her struggles to redeem herself despite being fully convinced that it's too late to change for the better. This is not simply a film with a great performance at its center, but also a rare achievement: a fully convincing story of redemption.",pos,2956_8.txt
33486,train,"I waited almost 25 years to see this movie, thinking it might be an underrated work, from a period animation was no longer of the quality it had once been. It starred one of the best film villains of all time, was based on a beloved series of children's books, and was a Disney Studios production. What could possibly be wrong with it? As it turns outs, almost everything.<br /><br />Well, not everything. Vincent Price as Rattigan and Henry Mancini's swanky score are the movie's two saving graces. Price is wickedly enjoyable, and Mancini more professional than the material deserves. They bring class to a project that otherwise belongs in obscurity. <br /><br />Meanwhile the rest of the movie, while filled with inappropriately adult situations, still suffers from a completely dull script, blandly generic voice work, terrible songs, and lazy animation that wouldn't have been out of place on any of Disney's mid-1980s Saturday morning TV shows.<br /><br />This was a complete disappointment to me. It's amazing that this movie was nearly contemporary with The Secret of NIMH. Costing a fraction of this, an independent studio produced something with more creativity in its trailer than GMD has in its endless running time.<br /><br />The extra star that keeps this from being ""awful"" goes to Price and Mancini.",neg,6389_2.txt
28310,train,"Return to Cabin by the Lake does not, in any way, stand up to the original. With only one main character (Stanley) returning for the sequal, the film is not even worth the 2 hours of your time. I am a huge fan of the first film, the story line and acting was really good, but this is one movie that I will never again watch. It is basically equal to what the sequals to Urban Legends and Blair Witch were like, but with much worse acting. I've personally seen better acting in soap operas, it is so pitiful that you just have to laugh. I, in no way, recommend this movie to anyone, watching it will just detract from the first.",neg,172_1.txt
22619,test,"This super creepy Southern Gothic melodrama stars Clint Eastwood as a wounded Confederate officer in the Civil War who's taken in by a rural girls' school and nursed back to health. A weird clash of genders ensues, with the supposedly ""dangerous"" male falling prey to a batch of seemingly harmless women, who prove themselves to be every bit as brutal as the men waging war on one another at the battle fronts. This is a classic spider and the fly story, but here there's one lone fly and a whole bunch of spiders.<br /><br />Geraldine Page plays the head mistress of the school, and she gives a characteristically sensational performance. Page was trained as a theater actress, and it shows in all of her performances. No matter what role she played, she always committed herself 100% to it, and never once let herself drop out of character. So it is here, with this lethal spinster, who takes her sexual repression out on this helpless man. Each of the other girls responds to him in her own particular way as well. The two most prominent are the slutty girl who can't wait to throw throw herself at him, and the virginal one (played by who else but the mannered Elizabeth Hartman?) who acts like she would fall over in a dead faint if someone so much as said the word ""penis"" to her. The schematic Madonna and the whore storyline would seem heavy-handed if the movie didn't keep you so off-kilter and so completely unsure of what was going to happen next.<br /><br />The most memorable scene in the film for me occurred when the group of women perform an amputation of Eastwood's leg, which has become infected with gangrene. Again, the spider/fly allusion is clear: they hobble him so that it's that much harder for him to escape their web.<br /><br />A classic chiller. Not a great film, but a morbidly entertaining one.<br /><br />Grade: A-",pos,7859_8.txt
54554,train,"I think this is the ONLY time Ulmer ever had a budget to work with, fresh off the boat from Weimar, and what does he do with it? Hires Karloff AND Lugosi, buttresses them with a couple pug-ugly manservants and a truly goofy romantic-interest duo, and puts them to work: running through this outrageous modernist mansion built on a WWI bunker (they have electric clocks!), performing satanic rites and playing the organ, murdering (and stuffing) wives and daughters, settling ownership of virgins with a nice game of chess, fainting a lot, flaying each other alive, listening to stupid ass cops with feathers argue over whose home town is prettier, plus a line that EVERYONE should have implanted in their brains: ""Supernatural - perhaps. Baloney - perhaps not."" The denouement, in which the goofy male love interest reads a review exhorting him to be 'more realistic,' is out-of-left-field and perfection itself, like the rest of the movie. This is what cinema is all about folks! It's as if John Landis has been trying to remake this his entire life. Plus it was Universal's top money maker of 1934!!",unsup,1409_0.txt
6258,test,"When I was young, I was a big fan of Chuck Norris. I just begun getting out all his old movies on video so I can see them through adult eyes. I remember that I really liked this one in particular, and thought it was one of his best. Now that I'm a little older, I can say that although it's thoroughly average, I still consider it one of his better films. In an acting stretch for him, Norris plays a cop haunted by his participation in the arrest and capture of a dangerous serial killer movie. Serial Killers are all the rage nowadays, and people would like to think of them as a wholly 90s invention. In contrast, it's good to see where the current infatuation has sprung from, most obviously, action movies (as well as stalk n' slashers) of 70s and 80s. While Norris attempts at both humour and any form of human compassion are ham-fisted and laughable, nobody could kick someone in the head quite like Chuck. Being a big fan of Steve James also, I can recommend this film, ditto for genre legend Billy Drago, as well as seeing Mitch from The Blue Brothers in a supporting role. Not great, but it's better than anything Norris did in the 90s.",neg,4383_4.txt
26181,train,"I do have the `guts' to inform you to please stay away from `Dahmer', the biographical film based on the real-life story of the grotesque serial killer. `Dahmer' strays more in relation to the mentality of its focused subject. Jeffrey Dahmer, who murdered over 15 young males and ate some of their body parts, was probably the most incongruous serial killer of our generation. However, the real sick individuals are the filmmakers of this awful spectacle who should have had their heads examined before deciding to greenlight this awful `dahm' project. This is not an easy film to digest, even though Jeffrey would have easily digested it with some fiery `brainsadillas' appetizers or even some real-life `Mr. Potato skins'. * Failure",neg,11063_3.txt
75393,train,"Morbid, cynical, depressing script. Overstaged, empty direction. Actors who can't act, let alone dance or sing. Apparently no one noticed that, in the classic '30s musicals, there's no more than one or two tap-dance numbers per show--more than that irritates, and almost all the numbers in ""Pennies"" are tap dances. All the gimmicks like lip syncing wear out their welcome after two or three repetitions. A truly worthless venture.",unsup,32855_0.txt
13344,test,"From the opening scenes of FIERCE PEOPLE (an interplay of tribal customs as photographed by the anthropologist father of the young narrator Finn Earl, demonstrating why this South American tribe of Ishkanani is so fierce) the direction of the film is nebulous: are we watching a dark comedy about comparing life in the New York streets to uncivilized peoples, or is this a message film of a more serious intent? But as the story develops this fine line between entertainment and philosophical impact becomes increasingly clear. Griffin Dunne's direction of Dirk Wittenborn's adaptation of his novel may be a bit careless at times as it strays from rational plot development, but in the end there is a strong enough final impact to patch up the holes he created.<br /><br />Our narrator Finn Earl (Anton Yelchin) lives with his coke-addicted masseuse/sexually obsessed mother Liz (Diane Lane) in New York, waiting for the summer when he is to join his anthropologist father on a field trip to South America (a father he knows only from letters and videos), when a drug bust abruptly changes their lives: one of Liz's wealthy clients Ogden Osborne (Donald Sutherland) rescues the down and out family and moves them to his ten acre estate, the epitome of wealth and power. In exchange for being Osborne's private masseuse, Liz and Finn can live in the mansion with the 'filthy rich' Osbornes - daughter Mrs. Langley (Elizabeth Perkins) and grandchildren Bryce (Chris Evans) and Maya (Kristen Stewart). Osborne and his physician lead Liz on the drying out path and Finn bonds with Osborne and his grandchildren, and despite the disparity in poor versus wealthy, the living situation works - for a while. Incidents occur to alter feelings and Finn is attacked and raped by a masked assailant, a turning point for the film and Finn's view of the Osborne family. Osborne reveals his past to Finn and together they manage to discover the truth about Finn's troubling incident - and also about the fierce disease of the wealthy class.<br /><br />The film uses many clips of tribal activity during the film, drawing some disturbing parallels for some of the more challenging scenes. For this viewer that works well, but when the director elects to place tribal individuals in full regalia within the context of the Osborne estate, the concept feel contrived, as though the audience has to be forced to 'get it'. The various subplots between maid Jilly (Paz de la Huerta) and Finn and the introduction of an obese retarded chalk artist Whitney (Branden Williams) push the credibility edge of emphasizing the line between the wealthy and the 'lower class', but the performances by Sutherland, Lane, and Yelchin are strong enough to make us forgive the film's lapses. Not a great film but one with a lot of worthy ideas splashed around on the screen of a project that often feels lost in its struggle for direction. Grady Harp",pos,10760_8.txt
79418,train,"If this film represents the voice of the twenty-something generation, we are in trouble. It's disturbing that so many claim to find genius, humor or even originality in this film. Comparisions with Cassavedes, who is riveting, Rohmer, who is profound, and Woody Allen, who is both funny and original, are insulting to those directors. The film is a colossal bore. It is not enough to be raw and real if your actors are unimaginative and your characters are given almost nothing interesting to say or do and your script shows little intelligence or originality. (The mole-must-be-removed motif has already been done, to much more hilarious effect, in Nichole Holofcener's ""Walking and Talking."") I find it telling that in one of the user reviews, the writer feels compelled to apologize for falling asleep during the film. No, that is an entirely appropriate reaction.",unsup,36478_0.txt
88610,train,"Overall: Slow, but saved by a well paced ending<br /><br />Outstanding Performances: Joan Allen (as all ways), David Schwimmer & Anna Paquin<br /><br />Final: Wait till video",unsup,44750_0.txt
35220,train,"Unless you are already familiar with the pop stars who star in this film, save yourself the time and stop reading this review after you've reached the end of the next sentence.<br /><br />FORGET YOU EVER STUMBLED UPON THIS FILM AND GO WATCH SOMETHING ELSE.<br /><br />But if you insist on reading, consider: <br /><br />Lame vehicle for Japanese teen idol pretty-boys featuring nonsensical, convoluted ""plot"" that drags out for an insufferable amount of time until you're ready to scream.<br /><br />Nothing in this film makes sense. It's an endless series of people expressing various emotions, from joy to anger, from happiness to tragedy, FOR NO GOOD REASON. We can obviously see something incredibly ""dramatic"" is happening, but we just don't GIVE A CRAP WHY 'cause there's no backstory.<br /><br />By the time this film is over, you will be sick and tired of these stupid, lanky, girly stars' faces. You'll be revolted at having spent all this time watching them smile, sneer, cry, look mysterious, be ""serious,"" and any other pointless expression they slap on their faces.<br /><br />That some moron would ever go so far as to refer to this piece of insipid trash as being the ""soul"" of any of its ""actors"" should prove to you beyond the shadow of a doubt what the trailer and countless adoring comments on this site will not tell you: <br /><br />Only the ""converted,"" mindless minions will like this film, the majority of them teenage girls with a pathological adoration for anything androgynous. Freud would have a field day.<br /><br />Unless you're one of these mindless ""fans,"" stay the hell away from this abomination.",neg,794_1.txt
9914,test,"This is what happens when a franchise gets lazy, and no one can think of a new twist to add. Remember what happened to the ""Childs Play"" series? The first three were played as horror films, with genuine scares (albeit predictable) that held true to the theme of the movie. Then they ran out of folks for the doll to stalk, and decided to play it for laughs, with the next two being black comedies.....<br /><br />Well, that;s what happened here, but I think it was not meant to be like that. Kind of like saying, ""I WANTED to make pancakes for dessert! I did this on purpose!"" when your souffl̩ accidentally fizzles flat. But the milk was spilled, and it had some value in the theaters as a goof.<br /><br />When the floor ripped out from under the passenger seats, I sort of expected the passengers to extend their legs through the hole, start running Flintstones-Style, to safely land the plane in the Alps. I did. It would have fit into the silly campy theme of the rest of the show.<br /><br />Instead of pointing out the obvious physical impossibilities of the film, what about the social implausibilities? Like having George Kennedy's character react calmly to the news that his date was a whore? Even back in 1979, a man would not easily accept the notion that he has just poured his heart out to a paid companion. He supposedly felt he made a connection with a kindred spirit, who is subsequently shown to be a mercenary sex-worker with a come-on line. Who WOULDN'T feel cheated by the experience? And yet he giggles, and wraps his arms around his buddy's waist as they merrily stroll off. What a cheap wrap up of a sleazy scene. Ouch.<br /><br />I had an appetite for souffl̩, and got served insipid clich̩ pancakes. And no, you did NOT do it on purpose!",neg,7674_2.txt
